job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,suggested_normalized_title,suggested_role_family,review_categories,primary_review_category,missing_core_count
1524,greenhouse,7651043,https://job-boards.greenhouse.io/capco/jobs/7651043,capco,AI Technical Architect,AI Technical Architect,"About the team: &nbsp; At the Capco Technology Delivery Center, we are dedicated to the financial services industries. Our professionals combine innovative thinking with unrivalled industry and domain expertise to offer our clients consulting expertise , complex technology and package integration, transformation delivery, and managed services, to move their organizations forward. Through our collaborative and efficient approach, we help our clients successfully innovate, increase revenue, manage risk and regulatory change, reduce costs, and enhance controls. Our teams stay at the forefront of ",enterprise_architect,architecture,junior,,hybrid,US - Orlando,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'AI Technical Architect' is specific and may not align with the general role family of 'architecture'. Further review is recommended. | suggested_title=ai_architect;suggested_role_family=technical,ollama,qwen2.5:7b,0.200,1,ai_architect,technical,low_confidence|too_many_core_fields_missing,low_confidence,3
925,greenhouse,7601490003,https://job-boards.greenhouse.io/truebill/jobs/7601490003,truebill,"Senior Full Stack Engineer, Account Linking","Senior Full Stack Engineer, Account Linking","ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 🤝 On Rocket Money’s Account Linking team, we are obsessed with ensuring that our users are able to connect all of their financial data to Rocket Money, allowing them to get a full picture of their finances. We pride ourselves on ensuring that our users can get the most ou",fullstack_engineer,fullstack,senior,,,San Francisco,NY,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
467,greenhouse,6300377,https://job-boards.greenhouse.io/canonical/jobs/6300377,canonical,"Software Alliances Director, EMEA","Software Alliances Director, EMEA","The Software Alliances team at Canonical works with leading software companies to optimize and enable their products with Ubuntu and other Canonical software, for instance our AI offerings. We develop joint product roadmaps, drive delivery, and formulate go-to-market plans, content and processes, enabling differentiated offerings and robust product life-cycle support anchored to best-in-class Canonical products. Enterprises are able to receive the benefits of open source, securely maintained, and validated solutions from cloud to edge, whether purchased from Canonical, embedded in Alliance par",alliance_manager,partnerships,director,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
1413,greenhouse,7582643,https://job-boards.greenhouse.io/appier/jobs/7582643,appier,(Senior) Sales Manager of Enterprise Solution,(Senior) Sales Manager of Enterprise Solution,"About Appier Appier is an AI SaaS company on a mission to make AI easy, by making software intelligent. Founded in 2012, Appier has 17 offices across APAC, U.S. and Europe and is listed on the Tokyo Stock Exchange. Visit www.appier.com for more information. About This Role We are seeking an accomplished Sales Manager to play a pivotal role in driving our sales efforts within the dynamic field of chatbot technology. The Sales Manager will be responsible for leveraging their extensive SaaS sales experience, bilingual proficiency in English and Chinese, and a profound understanding of the chatbot",sales_representative,sales,senior,,,Taipei,TW,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=sales_representative;suggested_role_family=sales,ollama,qwen2.5:7b,0.800,1,sales_representative,sales,too_many_core_fields_missing,too_many_core_fields_missing,3
1327,greenhouse,7609061003,https://job-boards.greenhouse.io/celonis/jobs/7609061003?gh_jid=7609061003,celonis,Video Producer / Senior Video Producer,Video Producer / Senior Video Producer,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team Join our dynamic and collaborative Creative Production team, where we bring stories to life through compelling visual and auditory experiences. As a Video Producer/ Senior Video Producer, you will play a pivotal role in shaping our brand narrative and engaging our audience through hi",other,other,senior,,hybrid,Madrid,ES,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title does not clearly match any known job titles in the taxonomy. | suggested_title=video_production_specialist__senior_video_production_specialist;suggested_role_family=content_creation,ollama,qwen2.5:7b,0.500,1,video_production_specialist__senior_video_production_specialist,content_creation,low_confidence|too_many_core_fields_missing,low_confidence,3
1985,greenhouse,7400756,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7400756,mavensecuritiesholdingltd,Compliance Manager (Regulatory Reporting),Compliance Manager (Regulatory Reporting),"Maven is a market-leading proprietary trading firm allocating internal capital across discretionary, systematic, and market-making strategies. Our collective expertise spans traders, engineers, and technologists, unified by an unwavering dedication to enhance our efficiency as a premier liquidity provider for globally listed derivatives. We leverage groundbreaking execution and pricing technologies to elevate and improve how financial markets operate . Maven continues to scale its operations while preserving the dynamic energy and innovative culture of a start-up, but without the associated ri",manager,operations,senior,,,London,GB,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Compliance Manager (Regulatory Reporting)' does not clearly map to the predicted role family of 'operations'. It may belong to a different domain such as finance or legal. | suggested_title=compliance_manager;suggested_role_family=finance,ollama,qwen2.5:7b,0.250,1,compliance_manager,finance,low_confidence|too_many_core_fields_missing,low_confidence,3
1649,greenhouse,7546605,https://job-boards.greenhouse.io/capco/jobs/7546605,capco,Data Modeller,Data Modeller,"Job Title: Senior Data Architect/Data Modeller About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest international and local banks, in",data_analyst,data_analytics,senior,,,India - Bengaluru,IN,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The term 'Data Modeller' is not typically associated with a 'data analyst' role, and there's no clear match. | suggested_title=data_modeler;suggested_role_family=database_and_data_management",ollama,qwen2.5:7b,0.200,1,data_modeler,database_and_data_management,low_confidence|too_many_core_fields_missing,low_confidence,3
86,greenhouse,7603997,https://job-boards.greenhouse.io/smartsheet/jobs/7603997,smartsheet,Salesforce Administrator (Remote Eligible - Costa Rica),Salesforce Administrator (Remote Eligible - Costa Rica),"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. We&nbsp; are looking for a Salesforce Administrator to support our grow",systems_administrator,it_operations,manager,full_time,remote,San Jose,CR,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Salesforce Administrator' does not strongly align with the predicted role family of 'it_operations'. It may be more related to software development or CRM management. | suggested_title=salesforce_management;suggested_role_family=business_technology,ollama,qwen2.5:7b,0.200,1,salesforce_management,business_technology,low_confidence|too_many_core_fields_missing,low_confidence,3
344,greenhouse,5100204,https://job-boards.greenhouse.io/canonical/jobs/5100204,canonical,Head of Talent Development,Head of Talent Development,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",hr_manager,hr,lead,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Head of Talent Development' is not a standard job title and does not clearly map to the 'hr_manager' role. | suggested_title=talent_development_director;suggested_role_family=hr,ollama,qwen2.5:7b,0.300,1,talent_development_director,hr,low_confidence|too_many_core_fields_missing,low_confidence,3
929,greenhouse,7571604003,https://job-boards.greenhouse.io/truebill/jobs/7571604003,truebill,"Senior Full Stack Engineer, Horizon","Senior Full Stack Engineer, Horizon","The ideal candidate is local to and interested in working from any of our offices (Silver Spring, NYC, SF, Miami, Denver) local to them 1-2x per week. ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 🤝 On Team Horizon, our mission is to take complex financial data and simplify it into intuitive experiences for users at ",fullstack_engineer,fullstack,senior,,remote,San Francisco,US,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
265,greenhouse,3433732,https://job-boards.greenhouse.io/canonical/jobs/3433732,canonical,Alliances Field Engineer,Alliances Field Engineer,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1000+ colleagues in 70+ countries and very few roles based in offices. Teams meet two to four times yearly in person, in interesting loca",alliance_manager,partnerships,,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliances_field_engineer;suggested_role_family=field_engineering,ollama,qwen2.5:7b,0.800,1,alliances_field_engineer,field_engineering,too_many_core_fields_missing,too_many_core_fields_missing,3
1562,greenhouse,7607670,https://job-boards.greenhouse.io/capco/jobs/7607670,capco,Bilingual Talent Acquisition Partner - Montreal or Toronto,Bilingual Talent Acquisition Partner - Montreal or Toronto,"Bilingual Talent Acquisition Partner&nbsp;&nbsp; Shape the future of how we attract the brightest minds in consulting and technology. &nbsp; The Role At Capco, our people are at the heart of everything we do. As a Talent Acquisition Partner , you will lead full-cycle recruitment across our Canadian business for a variety of technology and consulting roles including business analysts, project managers, and data engineers to experts in cybersecurity, cloud, and AI. In this role you will partner with leaders to understand hiring demands, design targeted recruitment strategies and deliver exceptio",technical_recruiter,recruiting,intern,internship,,Canada - Montreal,CA,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The title suggests a role in talent acquisition, but the suggested normalization to 'technical_recruiter' seems off. The term 'Bilingual Talent Acquisition Partner' does not align well with typical technical recruiter roles. | suggested_title=talent_acquisition_partner;suggested_role_family=hr",ollama,qwen2.5:7b,0.250,1,talent_acquisition_partner,hr,low_confidence|too_many_core_fields_missing,low_confidence,3
393,greenhouse,6749072,https://job-boards.greenhouse.io/canonical/jobs/6749072,canonical,"Partner Sales Executive, North America Channel","Partner Sales Executive, North America Channel","Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",sales_representative,sales,lead,,hybrid,Home Based - Americas,US,,,,other,sales,,,,,,,,,,,,,,,,,,,in_review,suggested_title=sales_representative;suggested_role_family=sales,ollama,qwen2.5:7b,0.800,1,sales_representative,sales,too_many_core_fields_missing,too_many_core_fields_missing,3
879,greenhouse,5777812004,https://job-boards.greenhouse.io/grafanalabs/jobs/5777812004,grafanalabs,Staff Product Analyst | USA | Remote,Staff Product Analyst | USA | Remote,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with t",other,other,staff,,remote,,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The location and work status do not affect the primary job title, but they are present in the raw title. | suggested_title=product_analyst;suggested_role_family=analytics",ollama,qwen2.5:7b,0.500,1,product_analyst,analytics,low_confidence|too_many_core_fields_missing,low_confidence,3
1244,greenhouse,7639697003,https://job-boards.greenhouse.io/celonis/jobs/7639697003?gh_jid=7639697003,celonis,Senior Product Operations Manager,Senior Product Operations Manager,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? We're Celonis, the global leader in Process Mining technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing data and intelligence at the core of business processes - and for that, we need you to join us. The Role",operations_manager,operations,senior,full_time,hybrid,New York,US,,,,other,operations,,,,,,,,,,,,,,,,,,,in_review,suggested_title=operations_manager;suggested_role_family=operations,ollama,qwen2.5:7b,0.900,1,operations_manager,operations,too_many_core_fields_missing,too_many_core_fields_missing,3
76,greenhouse,7395033,https://job-boards.greenhouse.io/smartsheet/jobs/7395033,smartsheet,Principal Analytics Engineer (Data Architect) - Hybrid in Bangalore,Principal Analytics Engineer (Data Architect) - Hybrid in Bangalore,"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. As a global leader in Collaborative Work Management and with a market c",analytics_engineer,data_analytics,senior,full_time,hybrid,Bangalore,IN,,,,other,data_analytics,,,,,,,,,,,,,,,,,,,in_review,suggested_title=principal_analytics_engineer;suggested_role_family=data_analytics,ollama,qwen2.5:7b,0.800,1,principal_analytics_engineer,data_analytics,too_many_core_fields_missing,too_many_core_fields_missing,3
1224,greenhouse,6524477003,https://job-boards.greenhouse.io/celonis/jobs/6524477003?gh_jid=6524477003,celonis,Senior Field Marketing Manager - Public Sector,Senior Field Marketing Manager - Public Sector,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: The North America marketing team fuels customer success and market growth by building and increasing brand awareness, accelerating pipeline -- both independently and with our partners -- and cultivating a customer community of change makers.&nbsp; We amplify success stories through ",marketing_specialist,marketing,senior,full_time,hybrid,New York,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Senior Field Marketing Manager - Public Sector' does not closely match the predicted title and role family. It may be more specific than a general marketing specialist. | suggested_title=field_marketing_manager_public_sector;suggested_role_family=marketing,ollama,qwen2.5:7b,0.250,1,field_marketing_manager_public_sector,marketing,low_confidence|too_many_core_fields_missing,low_confidence,3
1876,greenhouse,7648976,https://job-boards.greenhouse.io/capco/jobs/7648976,capco,Senior Business Analyst | TOM Delivery (CIB),Senior Business Analyst | TOM Delivery (CIB),"ABOUT US Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile thinking.",business_analyst,business_analysis,senior,,,China - Hong Kong,HK,,,,other,business_analysis,,,,,,,,,,,,,,,,,,,in_review,suggested_title=senior_business_analyst;suggested_role_family=business_analysis,ollama,qwen2.5:7b,0.900,1,senior_business_analyst,business_analysis,too_many_core_fields_missing,too_many_core_fields_missing,3
236,greenhouse,8360620002,https://job-boards.greenhouse.io/gomotive/jobs/8360620002,gomotive,Senior Technical Support Engineer - Spanish,Senior Technical Support Engineer - Spanish,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",it_support_specialist,it_operations,senior,,remote,,PK,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_support_specialist;suggested_role_family=it_operations,ollama,qwen2.5:7b,0.800,1,technical_support_specialist,it_operations,too_many_core_fields_missing,too_many_core_fields_missing,3
712,greenhouse,4641833005,https://job-boards.greenhouse.io/gleanwork/jobs/4641833005,gleanwork,Strategic Finance Lead,Strategic Finance Lead,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",financial_analyst,finance,lead,,hybrid,San Francisco,US,170000,230000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Strategic Finance Lead' is more specific than a general financial analyst and may not fit into the typical finance role family. | suggested_title=strategic_finance_manager;suggested_role_family=finance,ollama,qwen2.5:7b,0.200,1,strategic_finance_manager,finance,low_confidence|too_many_core_fields_missing,low_confidence,3
508,greenhouse,3137607,https://job-boards.greenhouse.io/canonical/jobs/3137607,canonical,Talent Scientist,Talent Scientist,"As a pioneer remote-first tech company with a product that inspires people globally, we attract a huge number of applicants to our organisation. We have created a hiring process that is totally unique empowering our business based Hiring Leadership team to lead talent selection. Our Talent Science team ensures that our processes are effective and that the business is able to make the best decisions to select exceptional talent. This is an exceptional opportunity to join a team that is changing the way an organisation hires.&nbsp; Our Talent Science team has a mission to ensure that we follow o",talent_analytics_specialist,hr,senior,,remote,,,,,,other,hr,,,,,,,,,,,,,,,,,,,in_review,suggested_title=talent_analytics_specialist;suggested_role_family=hr,ollama,qwen2.5:7b,0.800,1,talent_analytics_specialist,hr,too_many_core_fields_missing,too_many_core_fields_missing,3
928,greenhouse,7590626003,https://job-boards.greenhouse.io/truebill/jobs/7590626003,truebill,"Senior Full Stack Engineer, Credit Products","Senior Full Stack Engineer, Credit Products","ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 📋 The Credit Products team helps clients improve their readiness for homeownership, through a collaboration between Rocket Money and Rocket Mortgage. We build technology and solutions that empower both our clients, and the internal teams who work directly with them. Some ",fullstack_engineer,fullstack,senior,,,San Francisco,NY,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
227,greenhouse,8365243002,https://job-boards.greenhouse.io/gomotive/jobs/8365243002,gomotive,Senior Role Readiness Specialist,Senior Role Readiness Specialist,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",customer_success_manager,customer_success,senior,,,Pakistan - Lahore,PK,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title 'Senior Role Readiness Specialist' does not reliably match the predicted normalization to 'customer success manager'. The term 'readiness specialist' is not commonly associated with customer success roles. | suggested_title=role_readiness_specialist;suggested_role_family=specialized_support,ollama,qwen2.5:7b,0.200,1,role_readiness_specialist,specialized_support,low_confidence|too_many_core_fields_missing,low_confidence,3
286,greenhouse,6366166,https://job-boards.greenhouse.io/canonical/jobs/6366166,canonical,Dell Global Alliance Director,Dell Global Alliance Director,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",alliance_manager,partnerships,senior,contract,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
916,greenhouse,5796167004,https://job-boards.greenhouse.io/correlationone/jobs/5796167004,correlationone,Senior Recruiter (Contract),Senior Recruiter (Contract),"Correlation One develops workforce skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense. Our s",technical_recruiter,recruiting,senior,full_time,remote,: Latin America,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_recruiter;suggested_role_family=recruiting,ollama,qwen2.5:7b,0.800,1,technical_recruiter,recruiting,too_many_core_fields_missing,too_many_core_fields_missing,3
1801,greenhouse,7348485,https://job-boards.greenhouse.io/capco/jobs/7348485,capco,PM - Capital Market/Trading,PM - Capital Market/Trading,"Job Title: Project Manager with Capital Marketing/ trading&nbsp; &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest interna",other,other,senior,,,India - Pune,IN,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The title 'PM - Capital Market/Trading' does not clearly match any known role family. | suggested_title=project_manager___capital_markets;suggested_role_family=project_management,ollama,qwen2.5:7b,0.500,1,project_manager___capital_markets,project_management,low_confidence|too_many_core_fields_missing,low_confidence,3
549,greenhouse,4586837005,https://job-boards.greenhouse.io/gleanwork/jobs/4586837005,gleanwork,AI Outcomes Manager - Singapore,AI Outcomes Manager - Singapore,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",manager,operations,manager,,remote,,SG,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Outcomes Manager' is not commonly associated with the 'operations' role family and lacks a clear match. | suggested_title=ai_outcomes_specialist;suggested_role_family=management,ollama,qwen2.5:7b,0.250,1,ai_outcomes_specialist,management,low_confidence|too_many_core_fields_missing,low_confidence,3
1997,greenhouse,7163447,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7163447,mavensecuritiesholdingltd,Python Developer - Data & Analytics Team - Options Market Making,Python Developer - Data & Analytics Team - Options Market Making,"Python Developer - Data &amp; Analytics Team - Options Market Making Maven is a market-leading proprietary trading firm allocating internal capital across discretionary, systematic, and market-making strategies. Our collective expertise spans traders, engineers, and technologists, unified by an unwavering dedication to enhance our efficiency as a premier liquidity provider for globally listed derivatives. Our engineering teams design and build groundbreaking execution, pricing, and data systems that elevate and improve how financial markets operate You will work alongside traders, quant resear",data_analyst,data_analytics,,,,London,GB,,,,other,software_engineering,,,,,,,,,,,,,,,,,,,in_review,suggested_title=data_analyst;suggested_role_family=data_analytics,ollama,qwen2.5:7b,0.800,1,data_analyst,data_analytics,too_many_core_fields_missing,too_many_core_fields_missing,3
541,greenhouse,4666200005,https://job-boards.greenhouse.io/gleanwork/jobs/4666200005,gleanwork,AI Content Strategist,AI Content Strategist,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",marketing_specialist,marketing,lead,,hybrid,Bangalore,IN,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'AI Content Strategist' is specific and does not clearly align with a generic marketing role. | suggested_title=content_strategist_with_ai_focus;suggested_role_family=content_strategy,ollama,qwen2.5:7b,0.200,1,content_strategist_with_ai_focus,content_strategy,low_confidence|too_many_core_fields_missing,low_confidence,3
435,greenhouse,6371231,https://job-boards.greenhouse.io/canonical/jobs/6371231,canonical,Salesforce Administrator,Salesforce Administrator,"Canonical is a leading provider of open-source software and operating systems for global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in more than 80 countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting lo",systems_administrator,it_operations,,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,The term 'Salesforce Administrator' is specific to Salesforce platform management and may not align well with the broader IT operations role family. | suggested_title=salesforce_platform_administrator;suggested_role_family=it_specialist,ollama,qwen2.5:7b,0.200,1,salesforce_platform_administrator,it_specialist,low_confidence|too_many_core_fields_missing,low_confidence,3
87,greenhouse,7641389,https://job-boards.greenhouse.io/smartsheet/jobs/7641389,smartsheet,Senior Auditor (Remote Eligible - Costa Rica),Senior Auditor (Remote Eligible - Costa Rica),"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. You are a passionate audit professional with demonstrated technical and",accountant,finance,senior,full_time,remote,San Jose,CR,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=accountant;suggested_role_family=finance,ollama,qwen2.5:7b,0.800,1,accountant,finance,too_many_core_fields_missing,too_many_core_fields_missing,3
