job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,suggested_normalized_title,suggested_role_family,review_categories,primary_review_category,missing_core_count
926,greenhouse,7637297003,https://job-boards.greenhouse.io/truebill/jobs/7637297003,truebill,"Senior Full Stack Engineer, AI & Data Products","Senior Full Stack Engineer, AI & Data Products","ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM &nbsp;🤝 On Team Intel, our mission is to take complex financial data and provide magical, data and AI driven experiences to our millions of users. We’re a small but high-impact team where engineers are empowered to be co-owners of every step of the ideation → deployment l",fullstack_engineer,fullstack,senior,,remote,San Francisco,US,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
168,greenhouse,8419784002,https://job-boards.greenhouse.io/gomotive/jobs/8419784002,gomotive,"Director of Customer Success, Canada","Director of Customer Success, Canada","Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",customer_success_manager,customer_success,lead,,remote,,CA,,,,other,customer_success,,,,,,,,,,,,,,,,,,,in_review,suggested_title=customer_success_manager;suggested_role_family=customer_success,ollama,qwen2.5:7b,0.800,1,customer_success_manager,customer_success,too_many_core_fields_missing,too_many_core_fields_missing,3
347,greenhouse,6950222,https://job-boards.greenhouse.io/canonical/jobs/6950222,canonical,IBM Global Alliance Director,IBM Global Alliance Director,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",alliance_manager,partnerships,senior,contract,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
1957,greenhouse,6203991,https://job-boards.greenhouse.io/capco/jobs/6203991,capco,Talent Acquisition Specialist (She/He/They),Talent Acquisition Specialist (She/He/They),"(HYBRID: 2 days from the Warsaw office) Capco, a leading global management and technology consultancy firm, is seeking a highly motivated and experienced Talent Acquisition Specialist&nbsp;&nbsp; to join our dynamic team. As a Talent Acquisition Specialist at Capco Poland, you will be instrumental in sourcing and attracting top talent for IT and business consulting roles to support our diverse projects and drive success for our clients in the financial services industry. If you are a results-oriented Talent Acquisition Specialist&nbsp; with a passion for recruiting exceptional talent in IT and",technical_recruiter,recruiting,senior,contract,hybrid,,PL,,,,other,recruiting,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_recruiter;suggested_role_family=recruiting,ollama,qwen2.5:7b,0.900,1,technical_recruiter,recruiting,too_many_core_fields_missing,too_many_core_fields_missing,3
45,greenhouse,7453306,https://job-boards.greenhouse.io/smartsheet/jobs/7453306,smartsheet,Corporate Counsel I,Corporate Counsel I,"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. Smartsheet is seeking a talented Corporate Counsel to join its collabor",legal_counsel,legal,director,full_time,remote,,US,,,,other,legal,,,,,,,,,,,,,,,,,,,in_review,suggested_title=corporate_counsel;suggested_role_family=legal,ollama,qwen2.5:7b,0.900,1,corporate_counsel,legal,too_many_core_fields_missing,too_many_core_fields_missing,3
1834,greenhouse,6368592,https://job-boards.greenhouse.io/capco/jobs/6368592,capco,Project Manager,Project Manager,"About Capco, Capco, a global business and technology consultancy dedicated solely to the financial services industry. Our professionals combine innovative thinking with our unrivalled first-hand industry knowledge to offer our clients consulting expertise, complex technology and package integration, and managed services to move their organizations forward. Through our collaborative and efficient approach, we help our clients successfully increase revenue, manage risk and regulatory change, reduce costs and enhance control. We specialize in banking; capital markets; wealth and investment manage",manager,operations,associate,,,Malaysia - Kuala Lumpur,MY,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=manager;suggested_role_family=operations,ollama,qwen2.5:7b,0.800,1,manager,operations,too_many_core_fields_missing,too_many_core_fields_missing,3
1685,greenhouse,7456432,https://job-boards.greenhouse.io/capco/jobs/7456432,capco,Full Stack Developer - COM INGLÊS - Remoto,Full Stack Developer - COM INGLÊS - Remoto,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar sua carreira! Estamos em busca de um(a) Desenvolvedor(a) Full Stack apaixonado(a) por tecnologia e inovação, com interesse em atuar em projetos que envolvam Inteligência Artificial. O profissional será responsável pelo desenvolvimento de aplicações web completas — frontend e bac",fullstack_engineer,fullstack,,,,Brazil - Sao Paulo,BR,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_developer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_developer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
466,greenhouse,7607786,https://job-boards.greenhouse.io/canonical/jobs/7607786,canonical,"Software Alliances Director, Americas","Software Alliances Director, Americas","The Software Alliances team at Canonical works with leading software companies to optimize and enable their products with Ubuntu and other Canonical software, for instance our AI offerings. We develop joint product roadmaps, drive delivery, and formulate go-to-market plans, content and processes, enabling differentiated offerings and robust product life-cycle support anchored to best-in-class Canonical products. Enterprises are able to receive the benefits of open source, securely maintained, and validated solutions from cloud to edge, whether purchased from Canonical, embedded in Alliance par",alliance_manager,partnerships,director,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
1960,greenhouse,7335064,https://job-boards.greenhouse.io/capco/jobs/7335064,capco,Technical Project Manager,Technical Project Manager,"Technical Project Manager – Data About the team: Capco is a fully independent, global management and technology consultancy. For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to Finance and Energy markets. Our collaborative and efficient approach helps clients reduce costs and manage risk and regulatory change while increasing revenues. We are thinkers, innovators, and disruptors. We are small enough to care but large enough to matter About the Job: As a Project Manager specializi",manager,operations,lead,,,US - Dallas,,,,,other,operations,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_project_manager;suggested_role_family=project_management,ollama,qwen2.5:7b,0.800,1,technical_project_manager,project_management,too_many_core_fields_missing,too_many_core_fields_missing,3
1021,greenhouse,7371064,https://job-boards.greenhouse.io/webflow/jobs/7371064,webflow,"Marketing Lead, EMEA","Marketing Lead, EMEA","At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more",marketing_specialist,marketing,lead,full_time,hybrid,London,GB,1,2,USD,other,marketing,,,,,,,,,,,,,,,,,,,in_review,suggested_title=marketing_specialist;suggested_role_family=marketing,ollama,qwen2.5:7b,0.800,1,marketing_specialist,marketing,too_many_core_fields_missing,too_many_core_fields_missing,3
126,greenhouse,7551022,https://job-boards.greenhouse.io/smartsheet/jobs/7551022,smartsheet,"Team Manager, Technical Support","Team Manager, Technical Support","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. As a Team Manager, Technical Support you will be directly responsible f",it_support_specialist,it_operations,senior,,remote,Bangalore,IN,,,,other,it_operations,,,,,,,,,,,,,,,,,,,in_review,suggested_title=it_support_specialist;suggested_role_family=it_operations,ollama,qwen2.5:7b,0.800,1,it_support_specialist,it_operations,too_many_core_fields_missing,too_many_core_fields_missing,3
1495,greenhouse,5737411004,https://job-boards.greenhouse.io/kalepa/jobs/5737411004,kalepa,Senior Full Stack Engineer - Core UX (Europe),Senior Full Stack Engineer - Core UX (Europe),"About Kalepa: Commercial insurance is a trillion-dollar industry still run out of Microsoft Outlook. Kalepa is changing that. Kalepa is an AI Underwriting Platform built to deliver Professional-Grade AI in production &nbsp;-&nbsp; helping the world's most important insurers centralize and prioritize submission data, surface critical risk insights, and make faster, more confident decisions. Customers see meaningful improvements to both speed and portfolio quality as soon as they implement Kalepa - so much so that clients call it&nbsp; “truly an underwriter’s dream.” Kalepa is backed by leading ",fullstack_engineer,fullstack,senior,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
480,greenhouse,4086684,https://job-boards.greenhouse.io/canonical/jobs/4086684,canonical,Software Engineering Manager - Container and Virtualisation Infrastructure,Software Engineering Manager - Container and Virtualisation Infrastructure,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",software_engineer,software_engineering,senior,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=software_engineer;suggested_role_family=software_engineering,ollama,qwen2.5:7b,0.800,1,software_engineer,software_engineering,too_many_core_fields_missing,too_many_core_fields_missing,3
219,greenhouse,8384543002,https://job-boards.greenhouse.io/gomotive/jobs/8384543002,gomotive,Senior Insurance Partner Manager (Carriers),Senior Insurance Partner Manager (Carriers),"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",manager,operations,senior,,onsite,,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=manager;suggested_role_family=management,ollama,qwen2.5:7b,0.800,1,manager,management,too_many_core_fields_missing,too_many_core_fields_missing,3
306,greenhouse,5667860,https://job-boards.greenhouse.io/canonical/jobs/5667860,canonical,Engineering Manager - Data Platform,Engineering Manager - Data Platform,"Canonical is building a comprehensive suite of multi-cloud and on-premise data solutions for the enterprise. We want to make it easy to operate any database on any cloud, or on premise. The data platform team covers the full range of data stores and data technologies, spanning from big data, NoSQL, cache-layer capabilities, and analytics; all the way to structured SQL engines like Postgres and MySQL. We aim to deliver fault-tolerant mission-critical distributed systems, and the world’s best data platform.&nbsp; We are looking for technical Engineering Managers to lead teams focused on Big Data",analytics_manager,data_analytics,senior,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,"The term 'Engineering Manager - Data Platform' does not precisely match the predicted title and role family, which are more aligned with an analytics manager in data analytics. | suggested_title=data_platform_engineering_manager;suggested_role_family=engineering_management",ollama,qwen2.5:7b,0.700,1,data_platform_engineering_manager,engineering_management,too_many_core_fields_missing,too_many_core_fields_missing,3
90,greenhouse,7475715,https://job-boards.greenhouse.io/smartsheet/jobs/7475715,smartsheet,Senior NetSuite Administrator (in Bangalore),Senior NetSuite Administrator (in Bangalore),"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. Smartsheet’s Enterprise Systems team manages the development, use, and ",systems_administrator,it_operations,senior,,remote,Bangalore,IN,,,,other,it_operations,,,,,,,,,,,,,,,,,,,in_review,suggested_title=net_suite_administrator;suggested_role_family=it_operations,ollama,qwen2.5:7b,0.800,1,net_suite_administrator,it_operations,too_many_core_fields_missing,too_many_core_fields_missing,3
107,greenhouse,7629370,https://job-boards.greenhouse.io/smartsheet/jobs/7629370,smartsheet,"Sr. Finance Analyst, WWFO FP&A","Sr. Finance Analyst, WWFO FP&A","For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. Smartsheet is growing its outstanding Finance team to help achieve our ",financial_analyst,finance,senior,full_time,remote,,US,,,,other,finance,,,,,,,,,,,,,,,,,,,in_review,suggested_title=senior_financial_analyst;suggested_role_family=finance,ollama,qwen2.5:7b,0.900,1,senior_financial_analyst,finance,too_many_core_fields_missing,too_many_core_fields_missing,3
925,greenhouse,7601490003,https://job-boards.greenhouse.io/truebill/jobs/7601490003,truebill,"Senior Full Stack Engineer, Account Linking","Senior Full Stack Engineer, Account Linking","ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 🤝 On Rocket Money’s Account Linking team, we are obsessed with ensuring that our users are able to connect all of their financial data to Rocket Money, allowing them to get a full picture of their finances. We pride ourselves on ensuring that our users can get the most ou",fullstack_engineer,fullstack,senior,,,San Francisco,NY,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
467,greenhouse,6300377,https://job-boards.greenhouse.io/canonical/jobs/6300377,canonical,"Software Alliances Director, EMEA","Software Alliances Director, EMEA","The Software Alliances team at Canonical works with leading software companies to optimize and enable their products with Ubuntu and other Canonical software, for instance our AI offerings. We develop joint product roadmaps, drive delivery, and formulate go-to-market plans, content and processes, enabling differentiated offerings and robust product life-cycle support anchored to best-in-class Canonical products. Enterprises are able to receive the benefits of open source, securely maintained, and validated solutions from cloud to edge, whether purchased from Canonical, embedded in Alliance par",alliance_manager,partnerships,director,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
1413,greenhouse,7582643,https://job-boards.greenhouse.io/appier/jobs/7582643,appier,(Senior) Sales Manager of Enterprise Solution,(Senior) Sales Manager of Enterprise Solution,"About Appier Appier is an AI SaaS company on a mission to make AI easy, by making software intelligent. Founded in 2012, Appier has 17 offices across APAC, U.S. and Europe and is listed on the Tokyo Stock Exchange. Visit www.appier.com for more information. About This Role We are seeking an accomplished Sales Manager to play a pivotal role in driving our sales efforts within the dynamic field of chatbot technology. The Sales Manager will be responsible for leveraging their extensive SaaS sales experience, bilingual proficiency in English and Chinese, and a profound understanding of the chatbot",sales_representative,sales,senior,,,Taipei,TW,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=sales_representative;suggested_role_family=sales,ollama,qwen2.5:7b,0.800,1,sales_representative,sales,too_many_core_fields_missing,too_many_core_fields_missing,3
929,greenhouse,7571604003,https://job-boards.greenhouse.io/truebill/jobs/7571604003,truebill,"Senior Full Stack Engineer, Horizon","Senior Full Stack Engineer, Horizon","The ideal candidate is local to and interested in working from any of our offices (Silver Spring, NYC, SF, Miami, Denver) local to them 1-2x per week. ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 🤝 On Team Horizon, our mission is to take complex financial data and simplify it into intuitive experiences for users at ",fullstack_engineer,fullstack,senior,,remote,San Francisco,US,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
265,greenhouse,3433732,https://job-boards.greenhouse.io/canonical/jobs/3433732,canonical,Alliances Field Engineer,Alliances Field Engineer,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1000+ colleagues in 70+ countries and very few roles based in offices. Teams meet two to four times yearly in person, in interesting loca",alliance_manager,partnerships,,,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliances_field_engineer;suggested_role_family=field_engineering,ollama,qwen2.5:7b,0.800,1,alliances_field_engineer,field_engineering,too_many_core_fields_missing,too_many_core_fields_missing,3
393,greenhouse,6749072,https://job-boards.greenhouse.io/canonical/jobs/6749072,canonical,"Partner Sales Executive, North America Channel","Partner Sales Executive, North America Channel","Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",sales_representative,sales,lead,,hybrid,Home Based - Americas,US,,,,other,sales,,,,,,,,,,,,,,,,,,,in_review,suggested_title=sales_representative;suggested_role_family=sales,ollama,qwen2.5:7b,0.800,1,sales_representative,sales,too_many_core_fields_missing,too_many_core_fields_missing,3
1244,greenhouse,7639697003,https://job-boards.greenhouse.io/celonis/jobs/7639697003?gh_jid=7639697003,celonis,Senior Product Operations Manager,Senior Product Operations Manager,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? We're Celonis, the global leader in Process Mining technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing data and intelligence at the core of business processes - and for that, we need you to join us. The Role",operations_manager,operations,senior,full_time,hybrid,New York,US,,,,other,operations,,,,,,,,,,,,,,,,,,,in_review,suggested_title=operations_manager;suggested_role_family=operations,ollama,qwen2.5:7b,0.900,1,operations_manager,operations,too_many_core_fields_missing,too_many_core_fields_missing,3
76,greenhouse,7395033,https://job-boards.greenhouse.io/smartsheet/jobs/7395033,smartsheet,Principal Analytics Engineer (Data Architect) - Hybrid in Bangalore,Principal Analytics Engineer (Data Architect) - Hybrid in Bangalore,"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. As a global leader in Collaborative Work Management and with a market c",analytics_engineer,data_analytics,senior,full_time,hybrid,Bangalore,IN,,,,other,data_analytics,,,,,,,,,,,,,,,,,,,in_review,suggested_title=principal_analytics_engineer;suggested_role_family=data_analytics,ollama,qwen2.5:7b,0.800,1,principal_analytics_engineer,data_analytics,too_many_core_fields_missing,too_many_core_fields_missing,3
1876,greenhouse,7648976,https://job-boards.greenhouse.io/capco/jobs/7648976,capco,Senior Business Analyst | TOM Delivery (CIB),Senior Business Analyst | TOM Delivery (CIB),"ABOUT US Capco is a global technology and management consultancy specializing in driving digital transformation in the financial services and insurance industries. Capco is committed to providing clients with practical solutions. We offer a globally integrated service with offices in leading financial centers across the globe. We have the people, the vision, and the passion. We are growing through a significant growth journey, now is a very good time to join us as we expand geographically, increase headcount and disrupt the consulting market across APAC with entrepreneurial and agile thinking.",business_analyst,business_analysis,senior,,,China - Hong Kong,HK,,,,other,business_analysis,,,,,,,,,,,,,,,,,,,in_review,suggested_title=senior_business_analyst;suggested_role_family=business_analysis,ollama,qwen2.5:7b,0.900,1,senior_business_analyst,business_analysis,too_many_core_fields_missing,too_many_core_fields_missing,3
236,greenhouse,8360620002,https://job-boards.greenhouse.io/gomotive/jobs/8360620002,gomotive,Senior Technical Support Engineer - Spanish,Senior Technical Support Engineer - Spanish,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",it_support_specialist,it_operations,senior,,remote,,PK,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_support_specialist;suggested_role_family=it_operations,ollama,qwen2.5:7b,0.800,1,technical_support_specialist,it_operations,too_many_core_fields_missing,too_many_core_fields_missing,3
508,greenhouse,3137607,https://job-boards.greenhouse.io/canonical/jobs/3137607,canonical,Talent Scientist,Talent Scientist,"As a pioneer remote-first tech company with a product that inspires people globally, we attract a huge number of applicants to our organisation. We have created a hiring process that is totally unique empowering our business based Hiring Leadership team to lead talent selection. Our Talent Science team ensures that our processes are effective and that the business is able to make the best decisions to select exceptional talent. This is an exceptional opportunity to join a team that is changing the way an organisation hires.&nbsp; Our Talent Science team has a mission to ensure that we follow o",talent_analytics_specialist,hr,senior,,remote,,,,,,other,hr,,,,,,,,,,,,,,,,,,,in_review,suggested_title=talent_analytics_specialist;suggested_role_family=hr,ollama,qwen2.5:7b,0.800,1,talent_analytics_specialist,hr,too_many_core_fields_missing,too_many_core_fields_missing,3
928,greenhouse,7590626003,https://job-boards.greenhouse.io/truebill/jobs/7590626003,truebill,"Senior Full Stack Engineer, Credit Products","Senior Full Stack Engineer, Credit Products","ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to meaningfully improve the financial prosperity of millions of people. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. ABOUT THE TEAM 📋 The Credit Products team helps clients improve their readiness for homeownership, through a collaboration between Rocket Money and Rocket Mortgage. We build technology and solutions that empower both our clients, and the internal teams who work directly with them. Some ",fullstack_engineer,fullstack,senior,,,San Francisco,NY,150000,185000,USD,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=full_stack_engineer;suggested_role_family=software_development,ollama,qwen2.5:7b,0.900,1,full_stack_engineer,software_development,too_many_core_fields_missing,too_many_core_fields_missing,3
286,greenhouse,6366166,https://job-boards.greenhouse.io/canonical/jobs/6366166,canonical,Dell Global Alliance Director,Dell Global Alliance Director,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",alliance_manager,partnerships,senior,contract,remote,,,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=alliance_manager;suggested_role_family=partnerships,ollama,qwen2.5:7b,0.800,1,alliance_manager,partnerships,too_many_core_fields_missing,too_many_core_fields_missing,3
916,greenhouse,5796167004,https://job-boards.greenhouse.io/correlationone/jobs/5796167004,correlationone,Senior Recruiter (Contract),Senior Recruiter (Contract),"Correlation One develops workforce skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense. Our s",technical_recruiter,recruiting,senior,full_time,remote,: Latin America,US,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=technical_recruiter;suggested_role_family=recruiting,ollama,qwen2.5:7b,0.800,1,technical_recruiter,recruiting,too_many_core_fields_missing,too_many_core_fields_missing,3
1997,greenhouse,7163447,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7163447,mavensecuritiesholdingltd,Python Developer - Data & Analytics Team - Options Market Making,Python Developer - Data & Analytics Team - Options Market Making,"Python Developer - Data &amp; Analytics Team - Options Market Making Maven is a market-leading proprietary trading firm allocating internal capital across discretionary, systematic, and market-making strategies. Our collective expertise spans traders, engineers, and technologists, unified by an unwavering dedication to enhance our efficiency as a premier liquidity provider for globally listed derivatives. Our engineering teams design and build groundbreaking execution, pricing, and data systems that elevate and improve how financial markets operate You will work alongside traders, quant resear",data_analyst,data_analytics,,,,London,GB,,,,other,software_engineering,,,,,,,,,,,,,,,,,,,in_review,suggested_title=data_analyst;suggested_role_family=data_analytics,ollama,qwen2.5:7b,0.800,1,data_analyst,data_analytics,too_many_core_fields_missing,too_many_core_fields_missing,3
87,greenhouse,7641389,https://job-boards.greenhouse.io/smartsheet/jobs/7641389,smartsheet,Senior Auditor (Remote Eligible - Costa Rica),Senior Auditor (Remote Eligible - Costa Rica),"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. You are a passionate audit professional with demonstrated technical and",accountant,finance,senior,full_time,remote,San Jose,CR,,,,other,other,,,,,,,,,,,,,,,,,,,in_review,suggested_title=accountant;suggested_role_family=finance,ollama,qwen2.5:7b,0.800,1,accountant,finance,too_many_core_fields_missing,too_many_core_fields_missing,3
