job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
1678,greenhouse,7241776,https://job-boards.greenhouse.io/capco/jobs/7241776,capco,"Executive Director- Leading Finance, Risk & Regulatory Function","Executive Director- Leading Finance, Risk & Regulatory Function","&nbsp; Role- Executive Director- Leading Finance, Risk &amp; Regulatory Function. Location- Bengaluru Experience - Must have a combination of SME skills in Financial Risk and Finance, Transformation and Consulting . Function- Capability Head- Finance, Risk and Regulatory Functions Joining Capco means joining an organisation that is committed to an inclusive working environment where you are encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It is important to us that we recruit and develop as diverse a r",accountant,finance,senior,,,India - Bengaluru,IN,,,,accountant,finance,,,1,unspecified,,,onsite,IN,Bengaluru,,senior,,,,,,,,in_review,"Title and role family are correct, but the prediction is very uncertain (low confidence).",ollama,qwen2.5:7b,0.250,1,low_confidence,low_confidence,1
1400,greenhouse,7009731,https://job-boards.greenhouse.io/appier/jobs/7009731,appier,"Senior Creative Strategist (UI Design) - Hybrid, Istanbul","Senior Creative Strategist (UI Design) - Hybrid, Istanbul","About Appier&nbsp; Appier is a software-as-a-service (SaaS) company that uses artificial intelligence (AI) to power business decision-making. Founded in 2012 with a vision of democratizing AI, Appier’s mission is turning AI into ROI by making software intelligent. Appier now has 17 offices across APAC, Europe and U.S., and is listed on the Tokyo Stock Exchange (Ticker number: 4180). Visit www.appier.com for more information. About AdCreative.ai team AdCreative.ai &nbsp;is a leading AI-powered platform transforming creative production for brands around the world. With a multidisciplinary team o",other,other,senior,,hybrid,Istanbul,US,,,,other,Creative and Design,,,1,unspecified,,,hybrid,US,Istanbul,full_time,senior,,,,,,,,in_review,"Title and role family are not accurately matched, location country is incorrect.",ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,0
1020,greenhouse,7585655,https://job-boards.greenhouse.io/webflow/jobs/7585655,webflow,"Manager, Sales Development","Manager, Sales Development","At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more",sales_representative,sales,lead,full_time,hybrid,San Francisco,US,208000,250000,USD,sales_representative,management,,,1,bachelor,,leadership;communication;strategicthinking,remote,US,San Francisco,full_time,lead,,208000,250000,USD,yearly,,,in_review,Confidence is below threshold and the normalized title does not match the prediction.,ollama,qwen2.5:7b,0.630,1,low_confidence,low_confidence,0
673,greenhouse,4424103005,https://job-boards.greenhouse.io/gleanwork/jobs/4424103005,gleanwork,Senior/Staff Applied Scientist,Senior/Staff Applied Scientist,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",other,other,senior,,hybrid,San Francisco Bay Area,,175000,230000,USD,,other,5,10,1,master,,,hybrid,,San Francisco Bay Area,full_time,senior,,175000,230000,USD,yearly,,,in_review,"Title and role family are not clearly defined, confidence is low. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.600,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
695,greenhouse,4508312005,https://job-boards.greenhouse.io/gleanwork/jobs/4508312005,gleanwork,Solutions Architect,Solutions Architect,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",solutions_architect,architecture,,,hybrid,,US,160000,225000,USD,solutions_architect,architecture,,,0,bachelor,,,hybrid,US,,full_time,senior,,160000,225000,USD,yearly,,,in_review,Seniority level is inferred; confidence not provided.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,0
616,greenhouse,4599935005,https://job-boards.greenhouse.io/gleanwork/jobs/4599935005,gleanwork,HR Business Partner (HRBP),HR Business Partner (HRBP),"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",hr_business_partner,hr,,,hybrid,Palo Alto,CA,150000,165000,USD,hr_business_partner,hr,,,0,,,,hybrid,CA,Palo Alto,,,,150000,165000,USD,yearly,,,in_review,Seniority and employment type are missing. Confidence is unknown.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,2
261,greenhouse,8374451002,https://job-boards.greenhouse.io/gomotive/jobs/8374451002,gomotive,Vehicle Coverage Engineer,Vehicle Coverage Engineer,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",software_engineer,software_engineering,,,,,GB,,,,software_engineer,,,,0,,,,,GB,,,,,,,,,,,in_review,"The normalized title does not match the prediction, and there is no clear role family or seniority level mentioned in the description. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.350,1,low_confidence|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
1022,greenhouse,7369238,https://job-boards.greenhouse.io/webflow/jobs/7369238,webflow,Partner Development Representative (PDR),Partner Development Representative (PDR),"At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more",other,other,director,full_time,hybrid,Chicago,US,95000,110000,USD,,,,,0,,,,remote,US,,full_time,director,,95000,110000,USD,yearly,,,in_review,"Title and role family are not accurately matched to the description. The location is specified as Chicago but the type is set to remote, which seems contradictory. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.450,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
384,greenhouse,6391434,https://job-boards.greenhouse.io/canonical/jobs/6391434,canonical,NetSuite Administrator,NetSuite Administrator,"Canonical is a leading provider of open-source software and operating systems for global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in more than 80 countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting lo",systems_administrator,it_operations,,,remote,,,,,,systems_administrator,it_operations,,,0,,,,,,,,,,,,,,,,in_review,"Title normalization and role family are uncertain; location, employment type, seniority, salary details, and other fields are missing. | rule_review: too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|too_many_core_fields_missing,low_confidence,3
1765,greenhouse,7377170,https://job-boards.greenhouse.io/capco/jobs/7377170,capco,Management reporting analyst / SMEs,Management reporting analyst / SMEs,"Job Title:&nbsp; &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO?&nbsp; You will work on engaging projects with the largest international and local banks, insurance companie",other,other,,temporary,,,IN,,,,other,,,,0,unspecified,,,,IN,,temporary,,,,,,,,,in_review,"Title and role family are not well-defined, seniority is missing, location type and city are unknown. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
604,greenhouse,4659407005,https://job-boards.greenhouse.io/gleanwork/jobs/4659407005,gleanwork,Forward Deployed Product Manager,Forward Deployed Product Manager,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",product_manager,product_management,senior,,hybrid,San Francisco Bay Area,,170000,280000,USD,product_manager,product_management,,,1,bachelor,,,hybrid,US,San Francisco Bay Area,full_time,senior,,170000,280000,USD,yearly,,,in_review,Employment type is missing; country is inferred from city.,ollama,qwen2.5:7b,0.000,1,low_confidence,low_confidence,0
1550,greenhouse,2308041,https://job-boards.greenhouse.io/capco/jobs/2308041,capco,Banco de Talentos,Banco de Talentos,"SOBRE A CAPCO: A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 32 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar sua carreira! Estamos recrutando profissionais para vagas em Energia, direcionado ao ramo de óleo e gás. &nbsp;Nós somos: Especialistas em corretagem, mercado de capitais,bancos e energia. Temos profundo conhecimento na oferta de serviços financeiros, incluindo, p",other,other,,,,Brazil - Sao Paulo,,,,,,,,,,,,,onsite,BR,Sao Paulo,full_time,unspecified,,,,,,,,in_review,"Location and employment type are clear, but other details such as role family, experience, education level, etc., are not provided in the given information. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1672,greenhouse,7610059,https://job-boards.greenhouse.io/capco/jobs/7610059,capco,Engenheiro(a) Sênior de Data & Analytics (Microsoft Fabric & Power BI) — Marketing Analytics | Inglês,Engenheiro(a) Sênior de Data & Analytics (Microsoft Fabric & Power BI) — Marketing Analytics | Inglês,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar sua carreira! Estamos buscando um(a) Engenheiro(a)&nbsp;sênior com atuação prática (hands-on) para projetar, construir e operar soluções corporativas em Microsoft Fabric (lakehouse) e Power BI voltadas para analytics de marketing e clientes. Responsável pela entrega de ponta a p",marketing_specialist,marketing,associate,,,Brazil - Sao Paulo,,,,,,data_analytics,5,10,1,bachelor,,,onsite,BR,Sao Paulo,full_time,senior,english,,,,,microsoft_fabric;power_bi,,in_review,Title and role family are not accurately captured. Seniority is mislabeled. | rule_review: missing_normalized_title,ollama,qwen2.5:7b,0.620,1,low_confidence|missing_normalized_title,low_confidence,1
535,greenhouse,7043026,https://job-boards.greenhouse.io/canonical/jobs/7043026,canonical,UX Designer - Developer experience,UX Designer - Developer experience,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",product_designer,design,manager,,remote,,,,,,,design,,,0,,,,,,,,,,,,,,,,in_review,"Title normalization and role family are unclear. Employment type, location, salary details, and seniority level are missing. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|too_many_core_fields_missing|sparse_output,low_confidence,4
1680,greenhouse,7621522,https://job-boards.greenhouse.io/capco/jobs/7621522,capco,Financial Accounting,Financial Accounting,"Job Title:&nbsp; &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO?&nbsp; You will work on engaging projects with the largest international and local banks, insurance companie",other,other,,,,,IN,,,,,,,,0,,,,,IN,,,,,,,,,,,in_review,"Title and role family are not specified in the description, and there is no information about experience, education level, employment type, seniority, salary, or tools/tech. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
617,greenhouse,4641829005,https://job-boards.greenhouse.io/gleanwork/jobs/4641829005,gleanwork,"Industry Principal - CPG, Retail, Manufacturing","Industry Principal - CPG, Retail, Manufacturing","About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",other,other,associate,,hybrid,San Francisco,US,240000,300000,USD,,,,,0,,,,hybrid,US,San Francisco,,senior,,240000,300000,USD,yearly,,,in_review,"Title and role family are not specified, employment type is missing. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing,low_confidence,3
1171,greenhouse,7606552003,https://job-boards.greenhouse.io/celonis/jobs/7606552003?gh_jid=7606552003,celonis,"People and Culture, Country Lead UK, Australia & Dubai","People and Culture, Country Lead UK, Australia & Dubai","We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: As our People and Culture Country Manager, you will operate out of our London office in a flexible hybrid model, reporting directly to our VP for Global Regions. This is a high-impact, strategic individual contributor role where you will act as a key architect of our culture. You wi",other,other,senior,,hybrid,London,GB,,,,,,,,1,,,,hybrid,GB,London,,senior,,,,,,,,in_review,"Title and role family are not specified, employment type is missing. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing,low_confidence,3
428,greenhouse,2955155,https://job-boards.greenhouse.io/canonical/jobs/2955155,canonical,Sales Development Representative,Sales Development Representative,"Canonical is a global software company that publishes Ubuntu and open-source enterprise solutions for cloud, developer, IoT and AI. Ubuntu is the fastest growing Linux distribution and ranks as the number #1 OS&nbsp; in the cloud. In partnership with Google, Amazon, IBM and Microsoft, Canonical helps companies become more agile, productive and adopt new technologies faster. Examples of customer success include&nbsp; AI, Blockchain, IoT, Advanced Robotics and self-driving cars, where Ubuntu is the preferred development platform. The role of a Sales Development Representative at Canonical Canoni",business_development_representative,sales,senior,,remote,London,GB,,,,business_development_representative,sales,,,1,,,,,GB,London,,senior,,,,,,,,in_review,The seniority level is specified but other details are missing or ambiguous.,ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,2
897,greenhouse,5427890004,https://job-boards.greenhouse.io/correlationone/jobs/5427890004,correlationone,"AI Coach (Gemini, Copilot, ChatGPT, Claude)","AI Coach (Gemini, Copilot, ChatGPT, Claude)","Correlation One develops workforce skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense. Our s",consultant,consulting,,,remote,: NAMER (US,CA,,,,consultant,consulting,,,0,unspecified,,,remote,CA,NAMER (US),unspecified,unspecified,,,,,,gemini;copilot;chatgpt;claude,,in_review,"The seniority and employment type are unspecified, which may require further review.",ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
214,greenhouse,8381853002,https://job-boards.greenhouse.io/gomotive/jobs/8381853002,gomotive,"Sales Manager, SMB","Sales Manager, SMB","Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",sales_representative,sales,senior,,remote,Pakistan,US,,,,sales_representative,management,,,1,bachelor,,,,US,,,senior,,,,,,,,in_review,"The normalized title does not match the prediction, and there is missing information.",ollama,qwen2.5:7b,0.550,1,low_confidence,low_confidence,2
448,greenhouse,3109976,https://job-boards.greenhouse.io/canonical/jobs/3109976,canonical,Senior Product Marketing Manager,Senior Product Marketing Manager,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",marketing_specialist,marketing,senior,,remote,,,,,,marketing_specialist,marketing,,,1,bachelor,,,,,,,senior,,,,,,,,in_review,"Title normalization and role family are correct, but other fields such as experience years, location type, employment type, salary details, etc., are missing or ambiguous.",ollama,qwen2.5:7b,0.450,1,low_confidence,low_confidence,2
1974,greenhouse,7421913,https://job-boards.greenhouse.io/capco/jobs/7421913,capco,Way4 Specialist,Way4 Specialist,"&nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with&nbsp; Consultancy of the year in the &nbsp;British Bank Award &nbsp;and has been ranked&nbsp; Top 100 Best Companies for Women in India 2022 by&nbsp; Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; &nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest international and local banks, insurance c",other,other,lead,,,,IN,,,,,,,,0,,,,,IN,,,lead,,,,,,,,in_review,"Title and role family are not specified in the description, and employment type and location details are missing. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
425,greenhouse,5830044,https://job-boards.greenhouse.io/canonical/jobs/5830044,canonical,Revenue Accounting Manager,Revenue Accounting Manager,"&nbsp; Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting ",manager,operations,lead,contract,remote,,,,,,manager,,,,1,bachelor,,,,,,,lead,,,,,,,,in_review,"Role family, location type, country, city, employment type, and salary details are missing or ambiguous. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
1669,greenhouse,7464463,https://job-boards.greenhouse.io/capco/jobs/7464463,capco,Dynamics 365,Dynamics 365,"&nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount. With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest international and local banks, insurance companies, payment service providers an",other,other,staff,,,,IN,,,,,,,,0,,,,,IN,,,unspecified,,,,,,,,in_review,"Title and role family are not specified in the description, and employment type and location details are missing. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
287,greenhouse,7566317,https://job-boards.greenhouse.io/canonical/jobs/7566317,canonical,Design Manager (Visual),Design Manager (Visual),"&nbsp; Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting l",manager,operations,lead,,remote,,,,,,manager,,,,1,unspecified,,,,,,,lead,,,,,,,,in_review,"Role family, location type, employment type, and other details are missing or ambiguous. | rule_review: missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.450,1,low_confidence|missing_role_family|too_many_core_fields_missing,low_confidence,3
345,greenhouse,5291040,https://job-boards.greenhouse.io/canonical/jobs/5291040,canonical,HPC Software Engineer,HPC Software Engineer,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1000+ colleagues in 70+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting location",software_engineer,software_engineering,,,remote,,,,,,software_engineer,software_engineering,,,0,unspecified,,,,,,,,,,,,,,,in_review,Experience and location details are missing; confidence is below threshold. | rule_review: too_many_core_fields_missing,ollama,qwen2.5:7b,0.550,1,low_confidence|too_many_core_fields_missing,low_confidence,3
420,greenhouse,6180822,https://job-boards.greenhouse.io/canonical/jobs/6180822,canonical,Regional Marketing Manager - EMEA,Regional Marketing Manager - EMEA,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locatio",marketing_specialist,marketing,lead,,remote,,,,,,marketing_specialist,marketing,,,1,unspecified,,,,,,,lead,,,,,,,,in_review,Title does not match prediction; seniority is specified but other details are missing.,ollama,qwen2.5:7b,0.450,1,low_confidence,low_confidence,2
907,greenhouse,5812901004,https://job-boards.greenhouse.io/correlationone/jobs/5812901004,correlationone,Lead Instructor: Data Analytics (Apprenticeship Program),Lead Instructor: Data Analytics (Apprenticeship Program),"Correlation One develops workforce skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense. Our s",analytics_manager,data_analytics,staff,part_time,remote,,GB,,,,analytics_manager,education_and_training,,,1,unspecified,,,remote,GB,,part_time,senior,,,,,,,,in_review,Confidence is below threshold and seniority is ambiguous.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
1088,greenhouse,6685608003,https://job-boards.greenhouse.io/celonis/jobs/6685608003?gh_jid=6685608003,celonis,Client Value Partner (CVP) - Consumer Packaged Goods (CPG) Industry,Client Value Partner (CVP) - Consumer Packaged Goods (CPG) Industry,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Role: We are looking for a Client Value Partner, CPG—a seasoned industry executive who can bridge the gap between global supply chain strategy and operational excellence. You will act as the primary accountable lead for one of our most strategic global accounts, translating C-level vision",account_manager,sales,junior,full_time,hybrid,New York,US,,,,account_manager,consulting,,,1,bachelor,,communication;problem-solving;relationship-building,hybrid,US,New York,full_time,junior,,,,,,,,in_review,"The normalized title and role family do not match the prediction, and there is ambiguity in salary details.",ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
1683,greenhouse,7282778,https://job-boards.greenhouse.io/capco/jobs/7282778,capco,Full Stack - COM INGLÊS - Remoto,Full Stack - COM INGLÊS - Remoto,"SOBRE A CAPCO&nbsp; A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 33 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar sua carreira! Estamos à procura de um(a) desenvolvedor(a) altamente habilidoso e apaixonado por tecnologia para integrar nossa equipe de desenvolvimento. Como desenvolvedor(a) Full Stack , você desempenhará um papel fundamental na criação e manutenção de sist",other,other,,,,Brazil - Sao Paulo,,,,,,,,,0,,,,remote,BR,Sao Paulo,full_time,unspecified,english,,,,,,,in_review,"Title and role family are not specified, confidence is low. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
906,greenhouse,5462269004,https://job-boards.greenhouse.io/correlationone/jobs/5462269004,correlationone,Lead Instructor: Cybersecurity (General Interest),Lead Instructor: Cybersecurity (General Interest),"Correlation One develops workforce skills for the AI economy Enterprises and governments work with us to develop talent and close critical data, digital, and technology skills gaps. Our global programs, including training programs and data competitions, also empower underrepresented communities and accelerate careers. Our mission is to create equal access to the data-driven jobs of the future. We partner with top employers and government organizations to make that a reality, including Amazon, Coca-Cola, Johnson &amp; Johnson, the U.S. State Department, and the U.S. Department of Defense. Our s",other,other,staff,part_time,remote,,US,,,,other,education/training,,,1,unspecified,,,remote,US,,part_time,senior,,,,,,,,in_review,Confidence is below threshold and seniority is ambiguous.,ollama,qwen2.5:7b,0.620,1,low_confidence,low_confidence,0
