job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,suggested_normalized_title,suggested_role_family,country_issue
993,greenhouse,8422292002,https://job-boards.greenhouse.io/levio/jobs/8422292002,levio,Change Management Consultant,Change Management Consultant,"Are you looking to thrive in a stimulating work environment? &nbsp; Join Levio , a leader in digital transformation, and take your career to the next level. You will work alongside high - caliber professionals on ambitious, large - scale technology projects, directly embedded in our clients’ environments. At Levio, we value expertise , curiosity, and continuous improvement — and we give you the space to grow. &nbsp; About the Role &nbsp; We are looking for several change management consultants to support the delivery of upcoming large‑scale projects. The role will be hybrid, based in Ottawa. W",consultant,consulting,,full_time,hybrid,Ottawa,,,,,consultant,consulting,,,0,unspecified,,,hybrid,,Ottawa,full_time,,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1220,greenhouse,7570041003,https://job-boards.greenhouse.io/celonis/jobs/7570041003?gh_jid=7570041003,celonis,Senior Data Analytics and Supply Chain Transformation - Automotive / Manufacturing,Senior Data Analytics and Supply Chain Transformation - Automotive / Manufacturing,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The position of&nbsp; Senior Data Analytics and Supply Chain Consultant ( Senior Value Engineer) - Automotive / Manufacturing is a trusted advisor helping customers achieve their strategic goals and realise significant value using the Celonis Process Intelligence Platform. A Value Engineer ha",data_analyst,data_analytics,senior,,hybrid,Stockholm,,,,,data_analyst,data_analytics,5,,1,master,,,hybrid,,Stockholm,full_time,senior,,,,,,process_intelligence;ai;data_analysis;supply_chain_management,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1883,greenhouse,7597716,https://job-boards.greenhouse.io/capco/jobs/7597716,capco,Senior Consultant - Data Modeler,Senior Consultant - Data Modeler,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is brought to life t",consultant,consulting,senior,,,Singapore,,,,,consultant,consulting,5,,1,master,,,onsite,,,full_time,senior,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,,,onsite_or_hybrid_without_country
1310,greenhouse,6587626003,https://job-boards.greenhouse.io/celonis/jobs/6587626003?gh_jid=6587626003,celonis,Strategic Account Executive - Manufacturing,Strategic Account Executive - Manufacturing,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? エンタープライズ・セールスチームへの配属となります。多様なバックグラウンドを持つメンバーが集まり、「知的好奇心」「自発的な行動力（Drive）」「インパクトを与える意欲」を共通項として切磋琢磨しています。日本のカントリーマネージャーおよびセールスディレクター直下の組織で、日本市場における収益拡大と顧客との長期的かつ強固な信頼関係の構築をミッションとしています。 業務内容 製造業セクターの戦略的アカウントエグゼクティブとして、担当顧客のビジネス開発をリードしていただきます。 Celonisのプロセスイテリジェンスを活用し、顧客のビジネス価値実現（Value Realization）",account_executive,sales,senior,,hybrid,Tokyo,US,,,,account_executive,sales,,,1,unspecified,,knowledge_hunger;drive;impact_motive,onsite,US,Tokyo,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,city_country_mismatch_us_foreign_city_token
1231,greenhouse,7500467003,https://job-boards.greenhouse.io/celonis/jobs/7500467003?gh_jid=7500467003,celonis,Senior Management & Technology Consultant - Automotive / Manufacturing,Senior Management & Technology Consultant - Automotive / Manufacturing,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The position of Senior Management &amp; Technology Consultant&nbsp; ( Senior Value Engineer) - Automotive / Manufacturing is a trusted advisor helping customers achieve their strategic goals and realise significant value using the Celonis Process Intelligence Platform. A Value Engineer has fu",consultant,consulting,senior,,hybrid,Stockholm,,,,,consultant,consulting,,,1,master,,,onsite,,Stockholm,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1567,greenhouse,7667896,https://job-boards.greenhouse.io/capco/jobs/7667896,capco,Business Analyst (Banking),Business Analyst (Banking),"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is brought to life t",business_analyst,business_analysis,,,hybrid,Thailand - Bangkok,,,,,business_analyst,business_analysis,,,0,bachelor,1,,onsite,,Bangkok,full_time,mid,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
683,greenhouse,4638008005,https://job-boards.greenhouse.io/gleanwork/jobs/4638008005,gleanwork,"Software Engineer, Context Platform","Software Engineer, Context Platform","About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",software_engineer,software_engineering,lead,,hybrid,Palo Alto,,140000,265000,USD,software_engineer,software_engineering,,,1,bachelor,,,hybrid,,Palo Alto,full_time,senior,,140000,265000,USD,yearly,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1637,greenhouse,5576791,https://job-boards.greenhouse.io/capco/jobs/5576791,capco,Data Engineer for Banking,Data Engineer for Banking,"Shape the Future of Financial Services with Capco At&nbsp;Capco, we specialize in management consulting and software development, partnering with leading international banks and insurance companies across Western Europe. Our innovative approach and collaborative culture make us the ideal place for professionals looking to make an impact in financial services technology. Want to learn more about our culture and people? Visit us: Capco Careers Slovakia Why Join Us? Prestigious Clients &amp; Exciting Projects – Work with top-tier banks on transformation projects that redefine financial services. ",data_engineer,data_engineering,lead,contract,,Slovakia - Bratislava,,,,,data_engineer,data_engineering,,,1,bachelor,,,onsite,,Bratislava,contract,senior,,,,,,data_engineering_toolkit;python;sql,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1410,greenhouse,7114724,https://job-boards.greenhouse.io/appier/jobs/7114724,appier,Senior RTB Product Manager,Senior RTB Product Manager,"About Appier&nbsp; Appier is a software-as-a-service (SaaS) company that uses artificial intelligence (AI) to power business decision-making. Founded in 2012, Appier’s mission is turning AI into ROI by making software intelligent. Appier now has 17 offices across APAC, Europe and U.S., and is listed on the Tokyo Stock Exchange. Job Title: RTB Advertising Optimization &amp; GTM PM Location: Preferred: Tokyo Japan (or available to travel to Japan frequently) About the Role: We are looking for a data-driven and collaborative individual to join our team as an RTB Advertising Optimization PM. In th",product_manager,product_management,senior,,,Tokyo,,,,,product_manager,product_management,,,1,unspecified,,,onsite,,Tokyo,,senior,,,,,,,,approved,Location and employment type are inferred.,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1399,greenhouse,7430675,https://job-boards.greenhouse.io/appier/jobs/7430675,appier,"SEA Sales Manager of Enterprise Solutions, Malaysia","SEA Sales Manager of Enterprise Solutions, Malaysia","About Appier Appier is an AI SaaS company on a mission to make AI easy, by making software intelligent. Founded in 2012, Appier has 17 offices across APAC, U.S. and Europe and is listed on the Tokyo Stock Exchange. Visit www.appier.com for more information &nbsp; About the role To fuel our expansion in SEA, we are looking for a Sales Manager of Enterprise Solutions that will be responsible for selling and up-selling Aiqua &amp; Aixon, Appier’s AI-as-a-service products to new and existing clients and providing service in support of team revenue goals. The title of the role may vary depending on",sales_representative,sales,senior,,,Kuala Lumpur,,,,,sales_representative,sales,,,1,unspecified,,,onsite,,Kuala Lumpur,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
343,greenhouse,4209375,https://job-boards.greenhouse.io/canonical/jobs/4209375,canonical,Head of Security Operations,Head of Security Operations,"This global leadership role in cyber security is to manage the Security Operations (SecOps) team responsible for design, implementation and evolution of Canonical security practices, techniques, tools, systems and policies. The team is the primary owner of strategy and practices that determine how Canonical secures its data, internal infrastructure and build processes. They are responsible for assuring the security and integrity of our own infrastructure and product deployments. They design and implement technical security controls that ensure security threats are automatically identified, con",operations_manager,operations,lead,,,,,,,,operations_manager,management,,,1,unspecified,,leadership;communication;strategic_thinking,onsite,,,full_time,lead,,,,,,security_practices;techniques;tools;systems;policies,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,,,onsite_or_hybrid_without_country
990,greenhouse,7273769,https://job-boards.greenhouse.io/inthepocket/jobs/7273769,inthepocket,Marketing Manager,Marketing Manager,"About us&nbsp; We're an independent European digital product studio with a strong track record of delivering market-defining strategies and products for enterprises and governments. With about 200 talented people across three countries, premium AI capabilities and a diverse portfolio of international clients, we define, design and ship high-quality digital products, strategies and software. From global cloud-based platforms and large-scale apps to medical devices, banking software and augmented reality experiences. In a nutshell: if it lives and breathes digital, it’s what we do best. Become a",marketing_specialist,marketing,lead,contract,,Belgium,,,,,marketing_specialist,marketing,,,1,unspecified,,,onsite,,,contract,lead,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,,,onsite_or_hybrid_without_country
249,greenhouse,8355409002,https://job-boards.greenhouse.io/gomotive/jobs/8355409002,gomotive,Team Lead Data Annotator,Team Lead Data Annotator,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",analytics_manager,data_analytics,lead,,,Mexico City,,,,,analytics_manager,data_analytics,,,1,bachelor,,,onsite,,Mexico City,full_time,lead,,,,,,,,approved,"Normalized title and role family based on the description, but location and employment type are inferred.",ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1591,greenhouse,7433436,https://job-boards.greenhouse.io/capco/jobs/7433436,capco,Business Analyst - Securities Services,Business Analyst - Securities Services,"Company Overview Capco is an entrepreneurial consulting business with expertise in transformation, technology, and strategy. We specialize in banking and payment; capital markets; wealth &amp; investment management; finance, risk &amp; compliance; and technology, serving our clients from offices in leading financial centers across US, Europe and APAC. We are expanding our business rapidly across Asia (especially Malaysia). You will work on engaging projects with some of the largest banking and insurance clients in the world, projects that will deliver significant transformation and change. Bes",business_analyst,business_analysis,junior,,,Malaysia - Kuala Lumpur,,,,,business_analyst,business_analysis,,,1,bachelor,,,onsite,,Kuala Lumpur,full_time,junior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1645,greenhouse,6247156,https://job-boards.greenhouse.io/capco/jobs/6247156,capco,Data Management Consultant (Banking/Financial Service),Data Management Consultant (Banking/Financial Service),"Malaysia Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as diverse a range of talent as we can, and we believe that everyone brings something different to the table – so we’d love to know what makes you different. Such differences may mean we need to make changes to our process to allow you the best possible platform to succeed, and we are hap",consultant,consulting,,,,Malaysia - Kuala Lumpur,,,,,consultant,consulting,,,0,unspecified,,,onsite,,Kuala Lumpur,full_time,junior,,,,,,,,approved,"The title and role family are correctly identified, but the seniority level is not explicitly mentioned in the description.",ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1622,greenhouse,7278861,https://job-boards.greenhouse.io/capco/jobs/7278861,capco,Consultant / Senior Consultant / Principal Consultant - Data,Consultant / Senior Consultant / Principal Consultant - Data,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenuity is brought to life t",consultant,consulting,senior,,,Singapore,,,,,consultant,consulting,,10,1,bachelor,,,onsite,,Singapore,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1618,greenhouse,6366595,https://job-boards.greenhouse.io/capco/jobs/6366595,capco,Consultant - Change Management/Process Improvement,Consultant - Change Management/Process Improvement,"About Capco Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services and energy industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-track digital initiatives for banking and payments, capital markets, wealth and asset management, insurance, and the energy sector. Capco’s cutting-edge ingenui",consultant,consulting,senior,,,Malaysia - Kuala Lumpur,,,,,consultant,consulting,,,1,bachelor,,,onsite,,Kuala Lumpur,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
568,greenhouse,4660077005,https://job-boards.greenhouse.io/gleanwork/jobs/4660077005,gleanwork,Corporate Account Executive,Corporate Account Executive,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",account_executive,sales,,,hybrid,Nashville,,120000,150000,USD,account_executive,sales,,,0,,,,hybrid,,Nashville,full_time,,,120000,150000,USD,yearly,,,in_review,Seniority and education level are missing. Confidence is unknown.,ollama,qwen2.5:7b,0.000,1,,,onsite_or_hybrid_without_country
1789,greenhouse,7585729,https://job-boards.greenhouse.io/capco/jobs/7585729,capco,Murex Consultant,Murex Consultant,"Shape the Future of Financial Services with Capco At&nbsp;Capco, we specialize in management consulting and software development, partnering with leading international banks and insurance companies across Western Europe. Our innovative approach and collaborative culture make us the ideal place for professionals looking to make an impact in financial services technology. Want to learn more about our culture and people? Visit us: Capco Careers Slovakia Why Join Us? Prestigious Clients &amp; Exciting Projects – Work with top-tier banks on transformation projects that redefine financial services. ",consultant,consulting,,full_time,,Czech Republic - Brno,,,,,consultant,consulting,,,0,unspecified,,,onsite,,Brno,full_time,unspecified,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1470,greenhouse,7522434,https://job-boards.greenhouse.io/datacamp/jobs/7522434,datacamp,Marketing Associate (Social Impact),Marketing Associate (Social Impact),"About DataCamp DataCamp powers data and AI transformation. With DataCamp, individuals, teams, and organizations of any size can learn the data and AI skills they need to thrive in the 21st century. With over 17M learners and 6,000+ organizations learning daily, DataCamp is a market leader in bridging the data and AI skills gap. Whether you’re fostering enterprise-wide data and AI literacy, developing core data skills, adopting generative AI, switching data warehouses, or navigating the cloud transition—DataCamp offers tailored learning programs to meet your organization’s unique needs. About y",marketing_specialist,marketing,associate,,hybrid,Argentina,,,,,marketing_specialist,marketing,,,1,unspecified,,,hybrid,,,full_time,unspecified,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,,,onsite_or_hybrid_without_country
1250,greenhouse,6320587003,https://job-boards.greenhouse.io/celonis/jobs/6320587003?gh_jid=6320587003,celonis,Senior Services Consultant (AI & Process Analytics),Senior Services Consultant (AI & Process Analytics),"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: Celonis Services is a strategic services organization that focuses on the technical aspects of our customers' journeys as well as generating tangible business value during the engagements. It includes Consulting Services, Academy and Customer Support. We are thought leaders with dee",consultant,consulting,senior,,hybrid,Tokyo,,,,,consultant,consulting,,,1,unspecified,,,hybrid,,Tokyo,,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1572,greenhouse,7560479,https://job-boards.greenhouse.io/capco/jobs/7560479,capco,Business Analyst Consultant,Business Analyst Consultant,"The Role Capco is looking for a confirmed Business Analyst to join our Business Consulting practice. This role offers the opportunity to deliver real change for clients across Capital Markets, Retail Banking, Payments, Insurance, and Wealth &amp; Asset Management. You will bring strong business analysis skills, combined with domain expertise, to help solve complex challenges and enable lasting transformation. Working in a consulting environment, you will collaborate with stakeholders across business and technology to define and deliver pragmatic, results-driven outcomes. &nbsp; What You’ll Do ",business_analyst,business_analysis,senior,,hybrid,Belgium - Brussels,,,,,business_analyst,business_analysis,,,1,bachelor,,,onsite,,Brussels,full_time,senior,,,,,,,,approved,"The location type is inferred from the city name, and education level is assumed based on role.",ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1388,greenhouse,1780540,https://job-boards.greenhouse.io/appier/jobs/1780540,appier,"Sales Business Development Manager, Advertising Solutions","Sales Business Development Manager, Advertising Solutions","&nbsp; About Appier Appier is an AI SaaS company on a mission to make AI easy, by making software intelligent. Founded in 2012, Appier has 17 offices across APAC, U.S. and Europe and is listed on the Tokyo Stock Exchange. Visit www.appier.com for more information. Since our entrance to the Vietnamnese market in 2015, we have successfully partnered with some of the leading logos in Gaming, EC, Retail, Ride Hailing, FMCG, Airlines and Luxury brands, which makes us one of the leading partners to go to among advertisers and 4A media agencies. &nbsp; About the role This role &nbsp; is responsible f",sales_representative,sales,manager,,,Hồ Chí Minh,,,,,sales_representative,sales,,,1,unspecified,,,onsite,,Hồ Chí Minh,,manager,,,,,,,,in_review,"The normalized title does not match the prediction, and some fields are missing or unknown.",ollama,qwen2.5:7b,0.550,1,,,onsite_or_hybrid_without_country
1575,greenhouse,7507582,https://job-boards.greenhouse.io/capco/jobs/7507582,capco,Business Analyst - Energy,Business Analyst - Energy,"CAPCO – THE FUTURE. NOW. &nbsp; Capco is a&nbsp;distinctly&nbsp;and positively different place to work. Much more than consultants, we are active participants in the global financial services industry. Our passionate business and technology professionals enjoy a unique environment where they are actively encouraged to apply intellect, innovation,&nbsp;experience&nbsp;and teamwork. We are dedicated to fully supporting our clients as they respond to challenges and opportunities in: Banking, Capital Markets, Finance Risk &amp; Compliance, Insurance, and Wealth and Investment Management. Experienc",business_analyst,business_analysis,senior,,hybrid,Belgium - Brussels,,,,,business_analyst,business_analysis,,,1,bachelor,,,onsite,,Brussels,full_time,senior,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1471,greenhouse,7532310,https://job-boards.greenhouse.io/datacamp/jobs/7532310,datacamp,Marketing Associate (Social Impact),Marketing Associate (Social Impact),"About DataCamp DataCamp powers data and AI transformation. With DataCamp, individuals, teams, and organizations of any size can learn the data and AI skills they need to thrive in the 21st century. With over 17M learners and 6,000+ organizations learning daily, DataCamp is a market leader in bridging the data and AI skills gap. Whether you’re fostering enterprise-wide data and AI literacy, developing core data skills, adopting generative AI, switching data warehouses, or navigating the cloud transition—DataCamp offers tailored learning programs to meet your organization’s unique needs. About y",marketing_specialist,marketing,associate,,hybrid,Argentina,,,,,marketing_specialist,marketing,,,1,unspecified,,,hybrid,,,full_time,unspecified,,,,,,,,in_review,rule_review: location_without_country,ollama,qwen2.5:7b,0.850,1,,,onsite_or_hybrid_without_country
156,greenhouse,8307807002,https://job-boards.greenhouse.io/gomotive/jobs/8307807002,gomotive,Business Strategy & Operations Analyst II-4,Business Strategy & Operations Analyst II-4,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, ",operations_specialist,operations,,,hybrid,Lahore,,,,,operations_specialist,operations,,,0,,,,hybrid,,Lahore,,,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
1442,greenhouse,7407514,https://job-boards.greenhouse.io/appier/jobs/7407514,appier,"Technical Consultant ,Tokyo Japan.","Technical Consultant ,Tokyo Japan.","About Appier Appier is an AI-native Agentic AI as a Service (AssA) company that uses artificial intelligence (AI) to power business decision-making. Founded in 2012 with a vision of democratizing AI, Appier’s mission is turning AI into ROI by making software intelligent. Appier now has 17 offices across APAC, Europe and U.S., and is listed on the Tokyo Stock Exchange (Ticker number: 4180). Visit&nbsp; www.appier.com for more information. About the role Our Technical Consultant is the bridge between our products and their applications with our clients and data and business objectives. In other ",consultant,consulting,,,,Tokyo,,,,,consultant,consulting,,,0,,,,onsite,,Tokyo,full_time,,,,,,,,,approved,,ollama,qwen2.5:7b,0.850,0,,,onsite_or_hybrid_without_country
560,greenhouse,4608948005,https://job-boards.greenhouse.io/gleanwork/jobs/4608948005,gleanwork,"Commercial Account Executive, Central","Commercial Account Executive, Central","About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",account_executive,sales,,,hybrid,Nashville,,180000,230000,USD,account_executive,sales,,,0,,,,hybrid,,Nashville,,,,180000,230000,USD,yearly,,,approved,,ollama,qwen2.5:7b,0.750,0,,,onsite_or_hybrid_without_country
